thumb,index,middle,ring,pinky,total_up,label
1,0,0,1,0,2,H
1,0,0,1,0,2,H
1,0,0,1,0,2,H
1,0,0,1,0,2,H
1,0,0,1,1,3,H
1,0,0,1,1,3,H
1,0,0,1,1,3,H
1,0,0,1,0,2,H
1,0,0,1,1,3,H
0,0,0,1,0,1,H
0,0,0,1,0,1,H
0,0,0,1,0,1,H
0,0,0,1,0,1,H
0,0,0,1,1,2,H
0,0,0,1,0,1,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,0,1,H
0,0,0,1,0,1,H
0,0,0,0,0,0,H
0,0,0,1,0,1,H
0,0,0,1,0,1,H
0,0,0,1,0,1,H
0,0,0,1,0,1,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,0,1,H
0,0,0,1,0,1,H
0,0,0,1,0,1,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,0,0,1,1,2,H
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
0,1,1,1,0,3,I
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,0,2,J
1,1,0,0,0,2,J
1,1,0,0,0,2,J
1,0,0,0,1,2,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,1,0,1,4,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,1,0,1,4,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,1,0,1,4,J
1,1,1,0,1,4,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,1,0,1,4,J
1,1,0,0,1,3,J
1,1,1,0,1,4,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,0,1,4,J
1,1,1,0,1,4,J
1,1,1,0,1,4,J
1,1,1,0,1,4,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,0,1,1,4,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,0,0,1,3,J
1,1,0,1,1,4,J
1,1,0,0,1,3,J
1,1,1,0,1,4,J
1,1,1,1,1,5,J
1,1,1,0,1,4,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,0,0,1,3,J
1,1,1,0,1,4,J
1,1,1,0,1,4,J
1,1,1,1,1,5,J
1,1,1,0,1,4,J
1,0,0,0,1,2,J
1,1,0,0,1,3,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,0,0,0,1,2,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,0,1,4,J
1,1,0,0,1,3,J
1,1,0,0,0,2,J
1,1,1,0,0,3,J
0,0,0,0,0,0,J
1,1,0,0,1,3,J
0,1,0,0,1,2,J
1,1,0,0,1,3,J
1,1,1,0,1,4,J
1,1,1,0,1,4,J
0,1,1,1,1,4,J
0,1,1,0,1,3,J
1,1,1,1,1,5,J
0,1,1,1,1,4,J
0,1,1,1,1,4,J
0,1,1,1,1,4,J
1,1,1,1,1,5,J
0,1,1,1,1,4,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
1,1,1,1,1,5,J
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,0,1,1,2,K
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
